x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,target
6.0,18.0,56.0,16.0,6.0,26.0,22.0,14.0,13.0,18.0,17.0,14.0,14.0,20.0,14.0,4.0,20.0,8.0,10.0,,17
20.0,16.0,62.0,9.0,10.0,20.0,31.0,5.0,2.0,17.0,4.0,2.0,2.0,22.0,17.0,2.0,17.0,11.0,2.0,12.0,17
16.0,11.0,61.0,14.0,10.0,21.0,9.0,16.0,6.0,18.0,20.0,8.0,9.0,7.0,7.0,5.0,4.0,6.0,11.0,15.0,13
14.0,17.0,63.0,16.0,3.0,13.0,11.0,15.0,5.0,18.0,6.0,3.0,8.0,13.0,4.0,2.0,18.0,12.0,18.0,18.0,14
18.0,1.0,52.0,10.0,12.0,16.0,9.0,3.0,1.0,16.0,29.0,10.0,7.0,,17.0,25.0,9.0,5.0,4.0,19.0,16
14.0,18.0,56.0,12.0,15.0,20.0,13.0,11.0,1.0,11.0,20.0,9.0,4.0,7.0,7.0,8.0,7.0,6.0,17.0,13.0,13
5.0,14.0,57.0,3.0,5.0,23.0,6.0,7.0,13.0,37.0,23.0,14.0,9.0,4.0,33.0,7.0,23.0,1.0,10.0,,16
15.0,18.0,,17.0,3.0,14.0,12.0,16.0,6.0,,6.0,5.0,8.0,14.0,3.0,1.0,16.0,13.0,21.0,18.0,14
12.0,19.0,60.0,16.0,1.0,21.0,10.0,25.0,1.0,4.0,1.0,2.0,6.0,32.0,8.0,11.0,12.0,11.0,13.0,4.0,17
13.0,18.0,60.0,18.0,4.0,14.0,11.0,15.0,3.0,18.0,,4.0,8.0,14.0,2.0,0.0,19.0,,17.0,,14
11.0,20.0,60.0,22.0,1.0,9.0,14.0,,,13.0,14.0,17.0,4.0,26.0,11.0,7.0,22.0,1.0,4.0,8.0,17
11.0,3.0,59.0,9.0,8.0,18.0,3.0,1.0,5.0,8.0,18.0,6.0,11.0,10.0,11.0,10.0,11.0,8.0,21.0,15.0,12
12.0,13.0,55.0,14.0,16.0,18.0,11.0,12.0,2.0,16.0,15.0,,2.0,11.0,1.0,2.0,,,14.0,14.0,13
5.0,,59.0,2.0,5.0,22.0,8.0,0.0,1.0,24.0,18.0,6.0,1.0,24.0,14.0,13.0,15.0,9.0,16.0,6.0,16
3.0,10.0,56.0,,23.0,13.0,9.0,17.0,15.0,13.0,15.0,11.0,21.0,10.0,17.0,7.0,17.0,13.0,19.0,13.0,15
14.0,18.0,57.0,12.0,13.0,23.0,13.0,11.0,4.0,15.0,14.0,10.0,6.0,11.0,2.0,6.0,3.0,2.0,8.0,9.0,13
19.0,2.0,59.0,0.0,3.0,14.0,18.0,6.0,7.0,15.0,22.0,17.0,13.0,8.0,23.0,14.0,25.0,7.0,8.0,29.0,16
13.0,19.0,62.0,16.0,3.0,14.0,11.0,14.0,5.0,17.0,3.0,,8.0,16.0,2.0,0.0,16.0,13.0,19.0,18.0,14
20.0,5.0,47.0,17.0,2.0,4.0,7.0,8.0,3.0,8.0,22.0,8.0,0.0,15.0,15.0,23.0,7.0,4.0,24.0,9.0,12
18.0,18.0,55.0,12.0,10.0,8.0,10.0,37.0,6.0,4.0,1.0,12.0,15.0,14.0,26.0,1.0,27.0,2.0,7.0,6.0,17
14.0,14.0,63.0,,16.0,11.0,12.0,9.0,0.0,14.0,15.0,,8.0,14.0,1.0,4.0,4.0,4.0,14.0,10.0,13
8.0,26.0,57.0,18.0,10.0,28.0,12.0,32.0,7.0,18.0,22.0,8.0,6.0,,,1.0,14.0,2.0,0.0,5.0,17
12.0,18.0,,17.0,4.0,15.0,12.0,15.0,6.0,16.0,5.0,5.0,9.0,15.0,3.0,1.0,19.0,12.0,18.0,20.0,14
4.0,11.0,55.0,,17.0,11.0,12.0,13.0,18.0,,16.0,19.0,18.0,9.0,21.0,3.0,25.0,15.0,12.0,19.0,15
10.0,11.0,,13.0,11.0,18.0,14.0,13.0,4.0,18.0,12.0,11.0,2.0,11.0,7.0,5.0,3.0,9.0,13.0,10.0,13
14.0,19.0,61.0,17.0,3.0,16.0,12.0,15.0,7.0,17.0,,6.0,7.0,14.0,1.0,0.0,16.0,13.0,19.0,,14
1.0,16.0,57.0,6.0,18.0,9.0,7.0,16.0,17.0,9.0,17.0,22.0,19.0,7.0,16.0,4.0,20.0,8.0,10.0,11.0,15
17.0,33.0,52.0,1.0,,19.0,13.0,8.0,1.0,23.0,7.0,5.0,7.0,17.0,15.0,8.0,5.0,6.0,9.0,8.0,17
10.0,11.0,57.0,10.0,17.0,23.0,12.0,11.0,2.0,18.0,15.0,11.0,0.0,8.0,2.0,1.0,3.0,6.0,11.0,15.0,13
16.0,17.0,61.0,17.0,3.0,17.0,12.0,,5.0,18.0,5.0,5.0,8.0,15.0,3.0,1.0,18.0,13.0,18.0,18.0,14
12.0,13.0,53.0,,14.0,21.0,14.0,15.0,0.0,19.0,20.0,7.0,7.0,9.0,1.0,3.0,1.0,3.0,17.0,15.0,13
,13.0,52.0,8.0,21.0,15.0,5.0,6.0,24.0,27.0,28.0,6.0,17.0,25.0,19.0,9.0,16.0,3.0,8.0,20.0,16
20.0,0.0,53.0,14.0,1.0,4.0,6.0,5.0,7.0,11.0,15.0,7.0,6.0,0.0,5.0,21.0,11.0,10.0,18.0,1.0,12
16.0,5.0,52.0,12.0,0.0,11.0,10.0,12.0,0.0,,15.0,10.0,13.0,1.0,17.0,,6.0,2.0,18.0,7.0,12
14.0,13.0,53.0,13.0,13.0,19.0,9.0,8.0,2.0,19.0,17.0,11.0,6.0,11.0,0.0,4.0,2.0,5.0,12.0,10.0,13
9.0,13.0,57.0,8.0,11.0,,,12.0,1.0,15.0,16.0,12.0,5.0,11.0,7.0,5.0,1.0,5.0,14.0,9.0,13
11.0,3.0,56.0,10.0,2.0,6.0,15.0,6.0,14.0,1.0,,17.0,0.0,11.0,4.0,15.0,6.0,12.0,22.0,7.0,12
3.0,14.0,56.0,11.0,23.0,16.0,6.0,13.0,20.0,5.0,18.0,16.0,22.0,7.0,,2.0,23.0,13.0,12.0,10.0,15
11.0,11.0,55.0,17.0,7.0,19.0,19.0,27.0,3.0,6.0,5.0,9.0,9.0,17.0,8.0,,7.0,0.0,4.0,11.0,17
13.0,12.0,62.0,13.0,14.0,18.0,12.0,11.0,1.0,14.0,19.0,14.0,6.0,9.0,2.0,1.0,4.0,2.0,,15.0,13
,20.0,62.0,17.0,2.0,16.0,11.0,16.0,7.0,16.0,4.0,7.0,7.0,14.0,2.0,2.0,18.0,13.0,,15.0,14
5.0,,66.0,9.0,21.0,10.0,10.0,17.0,16.0,18.0,12.0,20.0,19.0,11.0,19.0,5.0,18.0,12.0,18.0,14.0,15
7.0,20.0,57.0,7.0,19.0,15.0,0.0,18.0,19.0,15.0,12.0,13.0,20.0,7.0,22.0,7.0,19.0,9.0,13.0,12.0,15
25.0,17.0,61.0,,,31.0,4.0,4.0,0.0,6.0,,1.0,1.0,17.0,2.0,16.0,19.0,10.0,13.0,6.0,16
14.0,3.0,52.0,9.0,,9.0,15.0,14.0,9.0,5.0,18.0,5.0,13.0,7.0,9.0,20.0,17.0,4.0,13.0,9.0,12
13.0,17.0,58.0,13.0,12.0,16.0,13.0,14.0,3.0,16.0,18.0,6.0,0.0,10.0,5.0,2.0,0.0,0.0,11.0,10.0,13
19.0,6.0,43.0,6.0,8.0,23.0,12.0,19.0,17.0,22.0,8.0,2.0,18.0,16.0,5.0,7.0,,2.0,5.0,4.0,17
15.0,2.0,49.0,7.0,1.0,12.0,6.0,1.0,7.0,6.0,23.0,9.0,9.0,0.0,2.0,23.0,,1.0,17.0,4.0,12
7.0,13.0,61.0,13.0,11.0,20.0,11.0,11.0,4.0,17.0,14.0,11.0,4.0,13.0,5.0,5.0,3.0,6.0,19.0,10.0,13
20.0,20.0,51.0,9.0,1.0,15.0,20.0,25.0,9.0,22.0,,16.0,21.0,17.0,8.0,9.0,,,10.0,,17
12.0,19.0,60.0,17.0,1.0,17.0,11.0,,,19.0,7.0,7.0,9.0,15.0,2.0,1.0,18.0,,19.0,19.0,14
13.0,19.0,64.0,16.0,,16.0,12.0,15.0,5.0,17.0,3.0,5.0,8.0,14.0,2.0,0.0,19.0,12.0,18.0,20.0,14
1.0,10.0,63.0,5.0,14.0,15.0,3.0,16.0,7.0,14.0,2.0,3.0,0.0,9.0,21.0,0.0,11.0,16.0,14.0,25.0,16
14.0,10.0,63.0,14.0,10.0,23.0,13.0,17.0,3.0,14.0,15.0,8.0,2.0,12.0,8.0,6.0,3.0,1.0,17.0,14.0,13
,,65.0,5.0,10.0,21.0,17.0,12.0,10.0,12.0,13.0,5.0,3.0,2.0,37.0,20.0,29.0,11.0,,14.0,16
13.0,20.0,60.0,16.0,1.0,17.0,13.0,16.0,6.0,18.0,6.0,,9.0,16.0,3.0,3.0,18.0,12.0,19.0,15.0,14
14.0,8.0,59.0,5.0,5.0,21.0,22.0,23.0,8.0,17.0,9.0,8.0,18.0,17.0,14.0,6.0,21.0,21.0,17.0,13.0,17
1.0,17.0,54.0,9.0,,14.0,4.0,22.0,22.0,16.0,13.0,16.0,21.0,6.0,,7.0,19.0,7.0,15.0,16.0,15
18.0,,,5.0,1.0,12.0,14.0,5.0,2.0,16.0,13.0,1.0,11.0,3.0,,27.0,3.0,6.0,21.0,4.0,12
18.0,12.0,55.0,15.0,17.0,22.0,8.0,9.0,5.0,0.0,28.0,13.0,5.0,,16.0,19.0,8.0,3.0,12.0,15.0,16
18.0,1.0,58.0,17.0,1.0,2.0,10.0,10.0,14.0,4.0,17.0,10.0,6.0,12.0,9.0,19.0,13.0,3.0,15.0,12.0,12
14.0,16.0,61.0,16.0,2.0,15.0,12.0,16.0,5.0,19.0,4.0,5.0,9.0,16.0,1.0,1.0,19.0,13.0,17.0,16.0,14
27.0,0.0,62.0,15.0,6.0,21.0,11.0,4.0,15.0,19.0,10.0,12.0,6.0,28.0,21.0,13.0,16.0,6.0,3.0,,16
18.0,1.0,56.0,0.0,4.0,,8.0,1.0,,21.0,9.0,3.0,16.0,1.0,21.0,25.0,19.0,13.0,15.0,31.0,16
12.0,10.0,63.0,10.0,16.0,25.0,12.0,16.0,2.0,15.0,20.0,12.0,3.0,6.0,5.0,3.0,1.0,5.0,15.0,14.0,13
7.0,8.0,48.0,7.0,5.0,10.0,11.0,,6.0,5.0,20.0,11.0,6.0,10.0,14.0,19.0,11.0,4.0,12.0,13.0,12
12.0,1.0,49.0,11.0,3.0,10.0,1.0,4.0,7.0,9.0,21.0,1.0,4.0,1.0,3.0,17.0,1.0,7.0,26.0,9.0,12
12.0,19.0,61.0,16.0,2.0,15.0,11.0,16.0,6.0,,7.0,4.0,9.0,16.0,2.0,1.0,19.0,12.0,19.0,,14
4.0,,48.0,7.0,0.0,15.0,12.0,5.0,4.0,16.0,16.0,10.0,4.0,2.0,6.0,21.0,7.0,7.0,15.0,14.0,12
17.0,35.0,63.0,11.0,20.0,9.0,14.0,19.0,4.0,11.0,10.0,4.0,2.0,9.0,15.0,6.0,26.0,,2.0,2.0,17
13.0,19.0,63.0,17.0,,14.0,11.0,15.0,6.0,18.0,5.0,5.0,7.0,14.0,3.0,1.0,18.0,13.0,20.0,19.0,14
14.0,2.0,53.0,19.0,1.0,8.0,10.0,5.0,8.0,11.0,21.0,7.0,2.0,0.0,2.0,14.0,14.0,11.0,20.0,1.0,12
0.0,17.0,57.0,12.0,12.0,10.0,4.0,10.0,19.0,11.0,12.0,18.0,16.0,4.0,21.0,8.0,17.0,14.0,15.0,13.0,15
13.0,,62.0,17.0,3.0,16.0,10.0,14.0,6.0,19.0,7.0,5.0,9.0,14.0,2.0,1.0,18.0,11.0,17.0,20.0,14
5.0,15.0,53.0,8.0,21.0,13.0,5.0,18.0,18.0,11.0,12.0,,22.0,12.0,24.0,9.0,19.0,11.0,13.0,14.0,15
1.0,15.0,54.0,7.0,17.0,11.0,8.0,7.0,11.0,13.0,16.0,12.0,,,21.0,4.0,16.0,9.0,20.0,11.0,15
8.0,18.0,62.0,,15.0,16.0,13.0,9.0,2.0,15.0,,8.0,8.0,10.0,3.0,2.0,1.0,,15.0,7.0,13
9.0,8.0,56.0,10.0,0.0,5.0,10.0,,6.0,10.0,23.0,5.0,11.0,20.0,8.0,24.0,18.0,3.0,20.0,5.0,12
17.0,9.0,60.0,9.0,14.0,,12.0,7.0,4.0,,8.0,5.0,3.0,10.0,30.0,10.0,33.0,,4.0,9.0,16
12.0,20.0,61.0,17.0,4.0,16.0,9.0,14.0,6.0,18.0,5.0,6.0,6.0,,1.0,1.0,18.0,12.0,17.0,20.0,14
15.0,18.0,60.0,17.0,,16.0,13.0,14.0,4.0,17.0,8.0,5.0,7.0,,3.0,1.0,18.0,13.0,17.0,17.0,14
8.0,6.0,59.0,15.0,1.0,8.0,,2.0,4.0,,24.0,0.0,14.0,13.0,12.0,24.0,8.0,6.0,26.0,10.0,12
13.0,19.0,60.0,13.0,14.0,21.0,12.0,15.0,3.0,11.0,13.0,6.0,2.0,9.0,6.0,5.0,2.0,7.0,12.0,12.0,13
12.0,8.0,62.0,5.0,2.0,2.0,17.0,7.0,3.0,8.0,20.0,7.0,6.0,2.0,12.0,18.0,8.0,,22.0,7.0,12
12.0,18.0,61.0,15.0,3.0,16.0,12.0,15.0,5.0,18.0,5.0,4.0,8.0,16.0,2.0,3.0,,13.0,18.0,17.0,14
21.0,10.0,58.0,2.0,0.0,15.0,12.0,10.0,9.0,9.0,22.0,18.0,17.0,10.0,9.0,,6.0,,20.0,10.0,12
8.0,14.0,59.0,12.0,15.0,,10.0,17.0,2.0,14.0,19.0,4.0,4.0,13.0,1.0,2.0,0.0,8.0,14.0,12.0,13
27.0,18.0,48.0,3.0,11.0,21.0,10.0,19.0,10.0,17.0,15.0,,10.0,13.0,11.0,6.0,19.0,8.0,1.0,1.0,17
0.0,17.0,58.0,8.0,,12.0,5.0,17.0,18.0,12.0,16.0,19.0,20.0,6.0,22.0,3.0,20.0,4.0,18.0,11.0,15
16.0,16.0,44.0,13.0,6.0,,14.0,12.0,7.0,16.0,6.0,22.0,,19.0,17.0,4.0,7.0,8.0,17.0,33.0,16
16.0,6.0,61.0,12.0,3.0,15.0,6.0,12.0,6.0,18.0,13.0,3.0,,8.0,10.0,15.0,3.0,4.0,24.0,5.0,12
1.0,18.0,56.0,7.0,21.0,10.0,3.0,18.0,12.0,15.0,4.0,18.0,19.0,3.0,20.0,2.0,22.0,8.0,13.0,12.0,15
8.0,12.0,43.0,1.0,27.0,23.0,9.0,17.0,16.0,43.0,17.0,6.0,13.0,30.0,23.0,4.0,17.0,2.0,4.0,11.0,16
13.0,19.0,62.0,18.0,2.0,16.0,12.0,16.0,,18.0,7.0,6.0,11.0,16.0,4.0,1.0,18.0,13.0,17.0,18.0,14
2.0,15.0,55.0,10.0,23.0,11.0,0.0,22.0,8.0,7.0,8.0,14.0,15.0,9.0,21.0,6.0,18.0,15.0,10.0,14.0,15
21.0,4.0,61.0,11.0,1.0,0.0,2.0,8.0,3.0,2.0,24.0,4.0,12.0,,10.0,28.0,10.0,11.0,17.0,10.0,12
11.0,1.0,52.0,10.0,5.0,4.0,12.0,10.0,11.0,11.0,10.0,6.0,5.0,,15.0,16.0,12.0,7.0,19.0,8.0,12
12.0,18.0,49.0,17.0,9.0,,26.0,21.0,2.0,6.0,9.0,,11.0,10.0,14.0,9.0,9.0,8.0,11.0,9.0,17
2.0,12.0,57.0,3.0,21.0,11.0,5.0,18.0,13.0,12.0,13.0,10.0,22.0,7.0,19.0,11.0,20.0,10.0,13.0,11.0,15
15.0,18.0,62.0,16.0,4.0,15.0,11.0,15.0,2.0,17.0,,5.0,9.0,14.0,2.0,2.0,,13.0,,19.0,14
12.0,11.0,65.0,13.0,1.0,12.0,0.0,6.0,8.0,2.0,12.0,4.0,9.0,5.0,12.0,25.0,12.0,9.0,21.0,14.0,12
1.0,16.0,52.0,11.0,18.0,9.0,,,19.0,19.0,11.0,12.0,19.0,12.0,21.0,3.0,19.0,15.0,15.0,13.0,15
14.0,19.0,62.0,17.0,3.0,15.0,11.0,17.0,7.0,18.0,7.0,6.0,7.0,14.0,1.0,1.0,18.0,12.0,18.0,,14
13.0,19.0,61.0,15.0,2.0,15.0,12.0,14.0,,17.0,5.0,5.0,,13.0,2.0,0.0,20.0,14.0,21.0,17.0,14
15.0,19.0,61.0,17.0,0.0,15.0,11.0,16.0,5.0,18.0,7.0,4.0,9.0,14.0,3.0,3.0,18.0,14.0,19.0,16.0,14
11.0,14.0,69.0,13.0,2.0,26.0,31.0,36.0,8.0,29.0,11.0,8.0,10.0,18.0,4.0,13.0,18.0,2.0,4.0,5.0,17
19.0,10.0,44.0,10.0,17.0,,10.0,2.0,4.0,30.0,28.0,13.0,3.0,14.0,20.0,5.0,26.0,14.0,4.0,19.0,16
28.0,7.0,64.0,8.0,8.0,14.0,3.0,5.0,4.0,,,8.0,1.0,26.0,20.0,23.0,17.0,5.0,12.0,11.0,16
12.0,19.0,63.0,16.0,5.0,16.0,12.0,,7.0,20.0,6.0,5.0,,14.0,2.0,1.0,18.0,13.0,18.0,18.0,14
14.0,17.0,64.0,18.0,2.0,15.0,12.0,15.0,6.0,18.0,6.0,6.0,10.0,14.0,3.0,1.0,17.0,12.0,18.0,19.0,14
6.0,1.0,61.0,11.0,1.0,5.0,7.0,10.0,4.0,11.0,20.0,0.0,3.0,8.0,14.0,21.0,5.0,4.0,21.0,3.0,12
0.0,13.0,56.0,10.0,16.0,12.0,1.0,15.0,19.0,10.0,15.0,15.0,18.0,3.0,13.0,9.0,,7.0,11.0,16.0,15
23.0,7.0,50.0,12.0,11.0,35.0,1.0,,12.0,29.0,15.0,21.0,15.0,28.0,28.0,35.0,18.0,8.0,11.0,9.0,16
10.0,6.0,59.0,13.0,12.0,17.0,14.0,12.0,5.0,14.0,21.0,9.0,4.0,2.0,7.0,6.0,2.0,2.0,12.0,14.0,13
13.0,17.0,57.0,16.0,14.0,21.0,11.0,12.0,2.0,16.0,22.0,9.0,7.0,9.0,2.0,1.0,1.0,5.0,13.0,9.0,13
6.0,15.0,63.0,13.0,9.0,17.0,12.0,12.0,0.0,14.0,17.0,9.0,3.0,11.0,6.0,4.0,1.0,3.0,17.0,14.0,13
11.0,14.0,57.0,11.0,13.0,18.0,13.0,13.0,4.0,13.0,19.0,13.0,7.0,11.0,0.0,,4.0,12.0,12.0,,13
13.0,19.0,61.0,16.0,2.0,15.0,,15.0,6.0,17.0,6.0,5.0,8.0,,1.0,1.0,16.0,12.0,18.0,18.0,14
,1.0,,14.0,2.0,7.0,7.0,0.0,10.0,7.0,15.0,7.0,0.0,6.0,17.0,14.0,12.0,6.0,21.0,10.0,12
15.0,2.0,67.0,7.0,28.0,7.0,1.0,13.0,3.0,18.0,1.0,11.0,22.0,11.0,22.0,12.0,11.0,12.0,9.0,6.0,16
20.0,4.0,53.0,16.0,4.0,6.0,7.0,4.0,4.0,4.0,12.0,11.0,6.0,5.0,7.0,21.0,10.0,3.0,23.0,9.0,12
15.0,30.0,72.0,20.0,1.0,29.0,21.0,21.0,2.0,4.0,5.0,8.0,3.0,21.0,24.0,2.0,20.0,15.0,7.0,13.0,17
9.0,3.0,57.0,7.0,,10.0,4.0,5.0,4.0,5.0,22.0,14.0,13.0,3.0,9.0,19.0,10.0,6.0,17.0,3.0,12
19.0,2.0,60.0,12.0,4.0,6.0,7.0,1.0,3.0,5.0,21.0,13.0,2.0,10.0,0.0,18.0,8.0,7.0,9.0,8.0,12
18.0,,54.0,11.0,1.0,,13.0,8.0,8.0,5.0,17.0,8.0,,2.0,5.0,24.0,12.0,12.0,28.0,6.0,12
9.0,8.0,57.0,15.0,29.0,4.0,8.0,16.0,6.0,14.0,22.0,0.0,7.0,19.0,22.0,9.0,1.0,6.0,,14.0,16
5.0,17.0,58.0,7.0,25.0,8.0,2.0,14.0,16.0,12.0,11.0,21.0,19.0,2.0,21.0,3.0,20.0,11.0,19.0,13.0,15
5.0,11.0,49.0,19.0,3.0,9.0,13.0,29.0,1.0,17.0,12.0,,9.0,14.0,11.0,,20.0,1.0,7.0,2.0,17
8.0,10.0,57.0,13.0,15.0,20.0,,12.0,2.0,13.0,16.0,11.0,7.0,12.0,3.0,1.0,4.0,,14.0,15.0,13
13.0,5.0,52.0,11.0,4.0,7.0,13.0,4.0,12.0,14.0,5.0,1.0,6.0,8.0,8.0,15.0,12.0,3.0,17.0,9.0,12
18.0,2.0,54.0,19.0,11.0,9.0,11.0,2.0,7.0,4.0,14.0,10.0,12.0,1.0,6.0,17.0,16.0,1.0,18.0,15.0,12
21.0,,63.0,16.0,8.0,18.0,18.0,18.0,11.0,,1.0,0.0,19.0,15.0,22.0,20.0,14.0,7.0,11.0,7.0,17
13.0,11.0,58.0,18.0,17.0,13.0,12.0,19.0,4.0,15.0,18.0,14.0,5.0,9.0,1.0,6.0,4.0,9.0,10.0,10.0,13
5.0,18.0,55.0,10.0,22.0,12.0,4.0,18.0,21.0,16.0,14.0,25.0,19.0,8.0,23.0,9.0,22.0,15.0,14.0,19.0,15
4.0,19.0,61.0,,25.0,11.0,5.0,13.0,13.0,20.0,18.0,14.0,21.0,3.0,19.0,7.0,18.0,8.0,15.0,15.0,15
21.0,6.0,57.0,3.0,5.0,6.0,11.0,5.0,6.0,5.0,17.0,6.0,8.0,13.0,14.0,12.0,5.0,11.0,15.0,6.0,12
8.0,23.0,59.0,,4.0,27.0,13.0,25.0,2.0,3.0,19.0,7.0,24.0,24.0,26.0,4.0,14.0,3.0,19.0,2.0,17
7.0,18.0,62.0,7.0,24.0,11.0,9.0,13.0,12.0,15.0,13.0,,21.0,9.0,15.0,7.0,22.0,12.0,16.0,13.0,15
13.0,19.0,,16.0,2.0,15.0,11.0,,3.0,19.0,6.0,5.0,10.0,16.0,3.0,1.0,17.0,14.0,19.0,19.0,14
0.0,22.0,54.0,7.0,14.0,16.0,7.0,13.0,11.0,18.0,14.0,17.0,18.0,6.0,22.0,3.0,20.0,9.0,16.0,12.0,15
,17.0,59.0,18.0,,15.0,23.0,18.0,3.0,28.0,16.0,3.0,9.0,,10.0,6.0,7.0,4.0,17.0,6.0,17
16.0,1.0,55.0,1.0,4.0,7.0,7.0,4.0,3.0,2.0,16.0,10.0,1.0,2.0,9.0,18.0,7.0,4.0,18.0,4.0,12
12.0,9.0,57.0,11.0,12.0,17.0,11.0,15.0,4.0,15.0,13.0,10.0,4.0,12.0,4.0,1.0,2.0,4.0,11.0,12.0,13
15.0,18.0,61.0,17.0,4.0,16.0,12.0,15.0,5.0,18.0,6.0,5.0,8.0,15.0,3.0,1.0,19.0,12.0,18.0,18.0,14
27.0,17.0,57.0,15.0,15.0,5.0,20.0,20.0,4.0,10.0,9.0,1.0,4.0,17.0,17.0,7.0,2.0,14.0,12.0,1.0,17
13.0,17.0,58.0,16.0,2.0,17.0,11.0,14.0,5.0,16.0,7.0,6.0,8.0,15.0,2.0,3.0,17.0,15.0,17.0,18.0,14
8.0,12.0,58.0,19.0,16.0,21.0,14.0,11.0,4.0,15.0,13.0,10.0,3.0,10.0,,1.0,4.0,2.0,13.0,11.0,13
11.0,16.0,55.0,13.0,9.0,22.0,11.0,7.0,2.0,18.0,17.0,13.0,5.0,4.0,1.0,3.0,5.0,2.0,13.0,14.0,13
7.0,2.0,57.0,8.0,1.0,6.0,5.0,4.0,7.0,0.0,25.0,9.0,6.0,3.0,12.0,26.0,9.0,5.0,16.0,,12
1.0,14.0,68.0,24.0,0.0,30.0,23.0,13.0,23.0,14.0,8.0,3.0,14.0,17.0,10.0,5.0,12.0,3.0,21.0,4.0,17
5.0,26.0,66.0,10.0,5.0,18.0,16.0,10.0,,12.0,19.0,13.0,9.0,25.0,21.0,11.0,9.0,1.0,5.0,9.0,16
23.0,2.0,51.0,3.0,4.0,31.0,12.0,7.0,11.0,18.0,9.0,7.0,,26.0,10.0,17.0,11.0,21.0,6.0,9.0,16
10.0,16.0,55.0,18.0,12.0,19.0,9.0,11.0,4.0,14.0,19.0,12.0,8.0,13.0,5.0,5.0,1.0,9.0,14.0,13.0,13
23.0,14.0,70.0,21.0,2.0,27.0,21.0,16.0,6.0,7.0,0.0,4.0,0.0,24.0,15.0,12.0,10.0,9.0,12.0,1.0,17
31.0,20.0,49.0,3.0,22.0,4.0,2.0,8.0,10.0,25.0,24.0,35.0,1.0,22.0,16.0,20.0,20.0,2.0,,26.0,16
10.0,10.0,55.0,6.0,20.0,12.0,10.0,14.0,12.0,11.0,15.0,16.0,18.0,12.0,20.0,6.0,20.0,8.0,17.0,12.0,15
13.0,18.0,61.0,15.0,4.0,16.0,10.0,14.0,6.0,18.0,5.0,5.0,8.0,13.0,2.0,0.0,19.0,12.0,18.0,17.0,14
10.0,4.0,48.0,8.0,14.0,14.0,13.0,16.0,7.0,3.0,22.0,17.0,11.0,12.0,11.0,20.0,10.0,3.0,14.0,9.0,12
9.0,5.0,54.0,19.0,2.0,3.0,16.0,3.0,14.0,12.0,20.0,9.0,8.0,6.0,,16.0,8.0,4.0,13.0,,12
19.0,,45.0,10.0,21.0,24.0,1.0,25.0,0.0,27.0,31.0,22.0,9.0,24.0,28.0,,1.0,7.0,7.0,25.0,16
20.0,2.0,44.0,1.0,14.0,25.0,6.0,9.0,1.0,34.0,15.0,23.0,20.0,1.0,15.0,20.0,5.0,2.0,10.0,12.0,16
25.0,5.0,56.0,2.0,17.0,15.0,3.0,9.0,14.0,30.0,11.0,10.0,1.0,23.0,29.0,21.0,20.0,9.0,7.0,26.0,16
,1.0,62.0,23.0,28.0,17.0,18.0,16.0,,26.0,14.0,25.0,14.0,14.0,11.0,13.0,15.0,16.0,2.0,9.0,16
8.0,1.0,66.0,10.0,7.0,15.0,12.0,,3.0,8.0,25.0,7.0,6.0,8.0,14.0,17.0,7.0,4.0,25.0,6.0,12
12.0,16.0,59.0,12.0,8.0,19.0,14.0,10.0,5.0,15.0,18.0,12.0,3.0,10.0,1.0,6.0,3.0,1.0,13.0,12.0,13
1.0,8.0,57.0,6.0,18.0,15.0,0.0,,17.0,13.0,12.0,18.0,24.0,9.0,18.0,8.0,19.0,5.0,16.0,10.0,15
6.0,22.0,51.0,7.0,16.0,25.0,15.0,12.0,3.0,14.0,31.0,0.0,0.0,16.0,2.0,13.0,1.0,9.0,,26.0,16
14.0,,60.0,17.0,3.0,15.0,10.0,15.0,4.0,19.0,5.0,5.0,8.0,14.0,,1.0,18.0,13.0,18.0,20.0,14
8.0,13.0,,13.0,11.0,19.0,13.0,14.0,3.0,17.0,15.0,7.0,,13.0,2.0,6.0,,8.0,11.0,13.0,13
22.0,10.0,55.0,10.0,2.0,2.0,3.0,9.0,8.0,5.0,14.0,16.0,8.0,9.0,15.0,16.0,5.0,12.0,16.0,6.0,12
22.0,18.0,42.0,17.0,6.0,34.0,1.0,,10.0,10.0,43.0,19.0,6.0,17.0,25.0,14.0,4.0,3.0,10.0,9.0,16
9.0,24.0,51.0,9.0,,25.0,,8.0,5.0,3.0,,,5.0,16.0,30.0,0.0,17.0,3.0,17.0,22.0,16
17.0,20.0,58.0,6.0,1.0,19.0,4.0,14.0,9.0,,7.0,10.0,26.0,16.0,15.0,7.0,7.0,6.0,5.0,10.0,17
10.0,3.0,52.0,14.0,2.0,15.0,7.0,3.0,1.0,4.0,18.0,13.0,12.0,18.0,3.0,22.0,8.0,7.0,22.0,5.0,12
13.0,17.0,63.0,7.0,5.0,24.0,19.0,13.0,11.0,18.0,16.0,1.0,17.0,16.0,24.0,5.0,15.0,6.0,8.0,1.0,17
16.0,7.0,46.0,14.0,14.0,28.0,4.0,9.0,15.0,36.0,16.0,13.0,1.0,30.0,22.0,20.0,,,9.0,5.0,16
